Anda Z. , Murphy S. , 4:3 ,1.7,0.43,2019, Riga Masters
Li H. , Bingham S. , 4:1 ,1.74,0.42,2019, Riga Masters
Ning L. , O'Donnell M. , 4:1 ,0.76,0.98,2019, Riga Masters
Hamilton A. , Pagett A. , 4:1 ,0.41,1.78,2019, Riga Masters
Wilson K. , O'Brien F. , 4:1 ,0.26,2.71,2019, Riga Masters
O'Neill J. , Hawkins B. , 4:1 ,4.94,0.11,2019, Riga Masters
Perry J. , Zhengyi F. , 4:2 ,0.08,5.92,2019, Riga Masters
Vahedi S. , Ploner A. , 4:0 ,0.52,1.43,2019, Riga Masters
Preece I. , Gilbert D. , 4:3 ,4.47,0.13,2019, Riga Masters
Selt M. , Robertson J. , 4:2 ,0.83,0.9,2019, Riga Masters
Ford T. , Borg A. , 4:0 ,0.2,3.31,2019, Riga Masters
Cahill J. , White J. , 4:0 ,0.38,1.93,2019, Riga Masters
Wilson G. , Wakelin C. , 4:3 ,0.61,1.23,2019, Riga Masters
Grace D. , Burden A. , 4:2 ,0.79,0.95,2019, Riga Masters
Page J. , Miah H. , 4:0 ,0.88,0.85,2019, Riga Masters
Woollaston B. , Davis M. , 4:2 ,1.14,0.66,2019, Riga Masters
Haotian L. , Clarke J. R. , 4:1 ,0.32,2.27,2019, Riga Masters
Lines O. , Castle S. , 4:1 ,0.3,2.38,2019, Riga Masters
O'Connor J. , Ebdon P. , 4:3 ,1.07,0.71,2019, Riga Masters
Honghao L. , Pinches B. , 4:2 ,0.34,2.16,2019, Riga Masters
Greene G. , Astley J. , 4:2 ,0.84,0.9,2019, Riga Masters
Maflin K. , Lichtenberg S. , 4:1 ,0.11,5.17,2019, Riga Masters
Wells D. , Slessor E. , 4:1 ,0.86,0.87,2019, Riga Masters
Walker L. , Lines P. , 4:1 ,0.75,1,2019, Riga Masters
Donaldson S. , Patrick F. , 4:2 ,0.39,1.86,2019, Riga Masters
Lisowski J. , Lilley D. , 4:2 ,0.27,2.62,2019, Riga Masters
Un-Nooh T. , Sharav E. , 4:3 ,0.43,1.69,2019, Riga Masters
Steadman C. , Dale D. , 4:3 ,0.85,0.88,2019, Riga Masters
Carrington S. , Higginson A. , 4:0 ,0.73,1.02,2019, Riga Masters
Sargeant B. , Carty A. , 4:2 ,1.47,0.5,2019, Riga Masters
Joyce M. , Baird S. , 4:1 ,1.08,0.7,2019, Riga Masters
Highfield L. , Maguire S. , 4:2 ,1.82,0.4,2019, Riga Masters
Keogan C. , Lee A. , 4:3 ,0.51,1.45,2019, Riga Masters
Taylor Al. , Peifan L. , 4:1 ,0.54,1.4,2019, Riga Masters
Stefanow A. , White M. , 4:0 ,1.83,0.39,2019, Riga Masters
Dott G. , Williams R. , 4:3 ,0.54,1.36,2019, Riga Masters
Ursenbacher A. , Akbar H. , 4:1 ,0.36,2.03,2019, Riga Masters
Kleckers L. , Parsons R. , 4:2 ,0.55,1.39,2019, Riga Masters
Guodong X. , Ross C. , 4:1 ,0.05,7.63,2019, Riga Masters
Holt M. , Bulman R. , 4:1 ,0.16,3.8,2019, Riga Masters
Carter A. , Si X. , 4:1 ,0.26,2.65,2019, Riga Masters
Jones Jak , Chuan Leong T. , 4:1 ,0.68,1.11,2019, Riga Masters
Heathcote L. , Day R. , 4:3 ,5.59,0.09,2019, Riga Masters
Dunn M. , Mann M. , 4:0 ,0.66,1.15,2019, Riga Masters
McManus A. , Castle B. J. , 4:1 ,0.37,1.94,2019, Riga Masters
Sijun Y. , Saengkham N. , 4:2 ,0.86,0.88,2019, Riga Masters
Craigie S. , Zehuang L. , 4:2 ,0.14,4.33,2019, Riga Masters
Walden R. , Jiahui S. , 4:1 ,0.34,2.16,2019, Riga Masters
Bingyu C. , Burns I. , 4:2 ,1.01,0.76,2019, Riga Masters
Brecel L. , Hicks A. , 4:0 ,0.21,3.19,2019, Riga Masters
Xiwen M. , Davison P. , 4:0 ,0.37,1.98,2019, Riga Masters
Lawler R. , Qingtian Y. , 4:2 ,0.37,1.99,2019, Riga Masters
Yan B. , McGill A. , 4:2 ,0.78,0.99,2019, Riga Masters
Zifan Ch. , Georgiou M. , 4:2 ,1.7,0.44,2019, Riga Masters
Robertson N. , Lisowski J. , 5:2 ,0.6,1.32,2018, Riga Masters
Lisowski J. , Maguire S. , 5:1 ,0.99,0.78,2018, Riga Masters
Robertson N. , Carrington S. , 5:0 ,0.29,2.81,2018, Riga Masters
Lisowski J. , Dott G. , 4:0 ,0.68,1.13,2018, Riga Masters
Maguire S. , Wilson K. , 4:2 ,1.1,0.73,2018, Riga Masters
Robertson N. , Walden R. , 4:2 ,0.51,1.54,2018, Riga Masters
Carrington S. , Wakelin C. , 4:2 ,1.14,0.69,2018, Riga Masters
Dott G. , Davis M. , 4:0 ,0.91,0.95,2018, Riga Masters
Wilson K. , Hamilton A. , 4:2 ,0.38,2.13,2018, Riga Masters
Walden R. , Allen M. , 4:2 ,1.36,0.58,2018, Riga Masters
Robertson N. , Steadman C. , 4:2 ,0.14,4.14,2018, Riga Masters
Lisowski J. , Yong Z. , 4:1 ,0.27,2.83,2018, Riga Masters
Carrington S. , Xintong Z. , 4:1 ,1.55,0.54,2018, Riga Masters
Maguire S. , Perry J. , 4:0 ,0.77,1.08,2018, Riga Masters
Wakelin C. , King M. , 4:3 ,0.66,1.21,2018, Riga Masters
Dott G. , Carty A. , 4:0 ,0.3,2.49,2018, Riga Masters
Davis M. , Fu M. , 4:3 ,1.32,0.61,2018, Riga Masters
Walden R. , Li H. , 4:0 ,0.62,1.26,2018, Riga Masters
Wilson K. , Bedford S. , 4:2 ,0.11,5.5,2018, Riga Masters
Yong Z. , Williams M. , 4:3 ,5.87,0.1,2018, Riga Masters
Allen M. , Carter A. , 4:2 ,0.68,1.17,2018, Riga Masters
Lisowski J. , Lines O. , 4:0 ,0.29,2.31,2018, Riga Masters
Maguire S. , O'Connor J. , 4:2 ,0.14,4.66,2018, Riga Masters
Steadman C. , Donaldson S. , 4:3 ,1.21,0.66,2018, Riga Masters
Robertson N. , Liang W. , 4:3 ,0.54,1.45,2018, Riga Masters
Wakelin C. , Jones Jam. , 4:0 ,0.86,0.91,2018, Riga Masters
King M. , Kleckers L. , 4:2 ,0.3,2.47,2018, Riga Masters
Xintong Z. , Murphy S. , 4:0 ,1.54,0.51,2018, Riga Masters
Carrington S. , Swail J. , 4:3 ,0.39,1.96,2018, Riga Masters
Perry J. , White M. , 4:1 ,0.63,1.26,2018, Riga Masters
Lisowski J. , Burns I. , 4:2 ,0.27,2.74,2018, Riga Masters
Lines O. , Burden A. , 4:2 ,0.99,0.81,2018, Riga Masters
Wilson K. , Simmonds L. , 4:0 ,0.1,4.9,2018, Riga Masters
Davis M. , Brecel L. , 4:2 ,0.95,0.84,2018, Riga Masters
Williams M. , Woollaston B. , 4:2 ,0.34,2.23,2018, Riga Masters
Carter A. , Day R. , 4:3 ,0.92,0.86,2018, Riga Masters
Fu M. , Guodong X. , 4:1 ,0.78,1.02,2018, Riga Masters
Walden R. , White J. , 4:0 ,0.25,2.85,2018, Riga Masters
Allen M. , Lines P. , 4:3 ,0.17,3.97,2018, Riga Masters
Li H. , Hawkins B. , 4:3 ,2.26,0.34,2018, Riga Masters
Dott G. , Pengfei T. , 4:3 ,0.62,1.31,2018, Riga Masters
Carty A. , McGill A. , 4:2 ,4.05,0.17,2018, Riga Masters
Holt M. , Highfield L. , 4:1 ,0.71,1.12,2018, Riga Masters
Bedford S. , Zhuang N. , 4:0 ,1.36,0.6,2018, Riga Masters
Robertson N. , Yuan L. , 4:2 ,0.11,6,2018, Riga Masters
Maguire S. , Greene G. , 4:1 ,0.26,2.88,2018, Riga Masters
Perry J. , Milkins R. , 4:3 ,0.56,1.42,2018, Riga Masters
O'Connor J. , Walker L. , 4:1 ,2.52,0.29,2018, Riga Masters
White M. , Gilbert D. , 4:3 ,0.78,1.04,2018, Riga Masters
Yong Z. , McLeod R. , 4:0 ,1.24,0.63,2018, Riga Masters
Liang W. , Maflin K. , 4:2 ,0.46,1.67,2018, Riga Masters
Steadman C. , Zhou Y. , 4:1 ,1.7,0.46,2018, Riga Masters
Donaldson S. , Hull R. , 4:3 ,0.67,1.18,2018, Riga Masters
Xintong Z. , Bond N. , 4:0 ,0.4,1.92,2018, Riga Masters
Carrington S. , O'Brien F. , 4:3 ,0.69,1.15,2018, Riga Masters
Murphy S. , Lilley D. , 4:0 ,0.22,3.18,2018, Riga Masters
Dott G. , Volajs M. , 4:0 ,0.01,12.08,2018, Riga Masters
White J. , Judin R. , 4:0 ,0.18,3.51,2018, Riga Masters
Jones Jam. , Lawler R. , 4:2 ,0.46,1.71,2018, Riga Masters
King M. , Si X. , 4:2 ,0.48,1.61,2018, Riga Masters
Kleckers L. , Williams R. , 4:3 ,2.54,0.29,2018, Riga Masters
Swail J. , Xiwen M. , 4:2 ,1.25,0.64,2018, Riga Masters
Davis M. , Higginson A. , 4:2 ,0.64,1.22,2018, Riga Masters
Fu M. , Slessor E. , 4:1 ,0.45,1.72,2018, Riga Masters
Xintong Z. , Robertson J. , 4:0 ,1.06,0.72,2018, Riga Masters
Burden A. , Zifan Ch. , 4:2 ,0.67,1.13,2018, Riga Masters
Burns I. , Clarke J. R. , 4:3 ,0.46,1.62,2018, Riga Masters
O'Brien F. , Sharav E. , 4:3 ,0.46,1.6,2018, Riga Masters
Brecel L. , Taylor Al. , 4:2 ,0.22,3.09,2018, Riga Masters
Lisowski J. , Zhengyi F. , 4:1 ,0.19,3.34,2018, Riga Masters
Allen M. , Wells D. , 4:2 ,0.3,2.47,2018, Riga Masters
Lines O. , Akani S. , 4:3 ,1.22,0.62,2018, Riga Masters
Wilson K. , Dale D. , 4:3 ,0.36,2.07,2018, Riga Masters
Yong Z. , Muir R. , 4:1 ,0.68,1.09,2018, Riga Masters
McGill A. , Hirani K. , 4:0 ,0.16,3.81,2018, Riga Masters
McLeod R. , Stefanow A. , 4:3 ,0.59,1.25,2018, Riga Masters
Swail J. , Poomjaeng D. , 4:1 ,0.75,1.02,2018, Riga Masters
Woollaston B. , Baird S. , 4:0 ,0.57,1.33,2018, Riga Masters
Pengfei T. , Anda Z. , 4:3 ,0.77,0.99,2018, Riga Masters
Carty A. , Chandler H. , 4:1 ,0.6,1.22,2018, Riga Masters
Guodong X. , Ford T. , 4:3 ,0.65,1.22,2018, Riga Masters
Holt M. , Stevens M. , 4:0 ,0.72,1.09,2018, Riga Masters
Bedford S. , Dunn M. , 4:3 ,2.01,0.35,2018, Riga Masters
Hamilton A. , Totten C. , 4:2 ,0.4,1.86,2018, Riga Masters
Highfield L. , O'Sullivan S. , 4:0 ,0.34,2.15,2018, Riga Masters
Lines P. , Castle S. , 4:2 ,0.4,1.79,2018, Riga Masters
Yan B. , Gould M. , 4:1 ,0.68,1.16,2018, Riga Masters
O'Connor J. , Brown J. , 4:1 ,1.35,0.54,2018, Riga Masters
Simmonds L. , Jiankang Z. , 4:3 ,0.83,0.9,2018, Riga Masters
Robertson N. , Honghao L. , 4:2 ,0.17,3.58,2018, Riga Masters
Zhuang N. , Bingham S. , 4:0 ,4.79,0.13,2018, Riga Masters
Greene G. , Feilong Ch. , 4:1 ,0.5,1.45,2018, Riga Masters
Milkins R. , Jones Jak , 4:2 ,0.37,2.06,2018, Riga Masters
Maguire S. , Judge M. , 4:0 ,0.12,4.62,2018, Riga Masters
Walker L. , Eltahhan B. , 4:0 ,0.3,2.53,2018, Riga Masters
Maflin K. , Haotian L. , 4:2 ,1.17,0.67,2018, Riga Masters
Yuan L. , Davison P. , 4:1 ,0.89,0.86,2018, Riga Masters
Perry J. , Ning L. , 4:1 ,0.24,2.75,2018, Riga Masters
White M. , Wilson G. , 4:1 ,0.81,0.97,2018, Riga Masters
Hull R. , Cahill J. , 4:1 ,0.54,1.42,2018, Riga Masters
Gilbert D. , Ajaib F. , 4:1 ,0.1,5.11,2018, Riga Masters
Li H. , Jones D. , 4:2 ,0.49,1.55,2018, Riga Masters
Donaldson S. , Saengkham N. , 4:3 ,1.1,0.71,2018, Riga Masters
Steadman C. , Sijun Y. , 4:2 ,1.06,0.72,2018, Riga Masters
Bond N. , Joyce M. , 4:2 ,1.86,0.41,2018, Riga Masters
Hawkins B. , Lee A. , 4:0 ,0.05,7.51,2018, Riga Masters
Lilley D. , Miah H. , 4:2 ,1.15,0.65,2018, Riga Masters
Murphy S. , Lam S. , 4:2 ,0.1,5.88,2018, Riga Masters
Carter A. , Castle B. J. , 4:0 ,0.1,5.76,2018, Riga Masters
Si X. , Selt M. , 4:3 ,1.41,0.56,2018, Riga Masters
Xiwen M. , Vahedi S. , 4:1 ,0.6,1.27,2018, Riga Masters
King M. , Ebdon P. , 4:3 ,0.76,1.04,2018, Riga Masters
Kleckers L. , Ursenbacher A. , 4:1 ,1.65,0.45,2018, Riga Masters
Liang W. , Duffy A. , 4:0 ,0.2,3.26,2018, Riga Masters
Williams R. , McManus A. , 4:3 ,0.83,0.95,2018, Riga Masters
Zhou Y. , Georgiou M. , 4:3 ,0.48,1.63,2018, Riga Masters
Wakelin C. , Johal K. , 4:2 ,0.32,2.33,2018, Riga Masters
Lawler R. , O'Donnell M. , 4:0 ,1.65,0.46,2018, Riga Masters
Jones Jam. , Lichtenberg S. , 4:0 ,0.11,5.14,2018, Riga Masters
Walden R. , Astley J. , 4:1 ,0.35,2.19,2018, Riga Masters
Day R. , Maguire S. , 5:2 ,0.93,0.88,2017, Riga Masters
Day R. , Williams M. , 5:4 ,1.04,0.74,2017, Riga Masters
Maguire S. , Doherty K. , 5:4 ,0.32,2.43,2017, Riga Masters
Day R. , Perry J. , 4:0 ,0.91,0.89,2017, Riga Masters
Williams M. , Joyce M. , 4:1 ,0.45,1.79,2017, Riga Masters
Maguire S. , Higginson A. , 4:3 ,0.42,1.86,2017, Riga Masters
Doherty K. , McGill A. , 4:2 ,1.77,0.45,2017, Riga Masters
Perry J. , Davison P. , 4:1 ,0.24,3.16,2017, Riga Masters
Maguire S. , Lisowski J. , 4:0 ,0.38,2.1,2017, Riga Masters
McGill A. , White J. , 4:1 ,0.35,2.29,2017, Riga Masters
Williams M. , Williams R. , 4:2 ,0.38,2.15,2017, Riga Masters
Higginson A. , Davis M. , 4:3 ,1.26,0.64,2017, Riga Masters
Joyce M. , Baird S. , 4:2 ,1.08,0.77,2017, Riga Masters
Doherty K. , Anda Z. , 4:2 ,1.12,0.72,2017, Riga Masters
Day R. , Wilson K. , 4:3 ,1.11,0.72,2017, Riga Masters
Perry J. , Pengfei T. , 4:0 ,0.4,1.9,2017, Riga Masters
Williams M. , Brecel L. , 4:1 ,0.67,1.2,2017, Riga Masters
Lisowski J. , Kleckers L. , 4:2 ,0.53,1.49,2017, Riga Masters
McGill A. , Un-Nooh T. , 4:3 ,0.64,1.24,2017, Riga Masters
Joyce M. , Bond N. , 4:2 ,0.59,1.37,2017, Riga Masters
Maguire S. , Lines O. , 4:3 ,0.2,3.51,2017, Riga Masters
Day R. , Milkins R. , 4:1 ,0.57,1.39,2017, Riga Masters
Baird S. , Saengkham N. , 4:2 ,0.63,1.28,2017, Riga Masters
Doherty K. , Hull R. , 4:2 ,1.42,0.56,2017, Riga Masters
Davis M. , Craigie S. , 4:2 ,0.38,2.06,2017, Riga Masters
Williams R. , Ursenbacher A. , 4:2 ,0.61,1.32,2017, Riga Masters
Anda Z. , Miah H. , 4:3 ,0.59,1.35,2017, Riga Masters
Higginson A. , Astley J. , 4:1 ,0.59,1.35,2017, Riga Masters
Davison P. , Vafaei H. , 4:0 ,2.02,0.38,2017, Riga Masters
White J. , Maflin K. , 4:2 ,1.55,0.52,2017, Riga Masters
Wilson K. , Steadman C. , 4:3 ,0.21,3.45,2017, Riga Masters
Brecel L. , Walker L. , 4:3 ,0.42,1.85,2017, Riga Masters
Kleckers L. , Robertson N. , 4:3 ,8.53,0.06,2017, Riga Masters
Ursenbacher A. , Slessor E. , 4:0 ,0.88,0.92,2017, Riga Masters
Williams R. , Carty A. , 4:0 ,0.37,2.09,2017, Riga Masters
Anda Z. , Borg A. , 4:1 ,0.47,1.7,2017, Riga Masters
McGill A. , Carrington S. , 4:3 ,0.56,1.42,2017, Riga Masters
Hull R. , Judin R. , 4:2 ,0.09,6.55,2017, Riga Masters
Williams M. , Ebdon P. , 4:1 ,0.37,2.08,2017, Riga Masters
Baird S. , White M. , 4:0 ,1.42,0.56,2017, Riga Masters
Bond N. , Page J. , 4:1 ,0.44,1.77,2017, Riga Masters
Saengkham N. , Cao Y. , 4:2 ,0.53,1.5,2017, Riga Masters
Joyce M. , Guodong X. , 4:1 ,1.45,0.54,2017, Riga Masters
Wilson K. , Woollaston B. , 4:2 ,0.52,1.54,2017, Riga Masters
Day R. , Hawkins B. , 4:3 ,1.31,0.6,2017, Riga Masters
Perry J. , Gilbert D. , 4:3 ,0.63,1.27,2017, Riga Masters
Pengfei T. , Jones B. , 4:1 ,0.25,2.94,2017, Riga Masters
Maguire S. , Greene G. , 4:0 ,0.19,3.58,2017, Riga Masters
Lisowski J. , Stevens M. , 4:1 ,0.89,0.9,2017, Riga Masters
Davison P. , Zhou Y. , 4:2 ,2.5,0.3,2017, Riga Masters
Lines O. , Keogan C. , 4:1 ,0.47,1.67,2017, Riga Masters
Davis M. , Bingham S. , 4:0 ,1.61,0.49,2017, Riga Masters
White J. , Sharav E. , 4:3 ,0.89,0.89,2017, Riga Masters
Craigie S. , Jones Jam. , 4:3 ,1.59,0.49,2017, Riga Masters
Robertson N. , Ward D. , 4:2 ,0.01,11.15,2017, Riga Masters
Higginson A. , Curtis-Barrett J. , 4:0 ,0.18,3.82,2017, Riga Masters
Judin R. , Zhe C. , 4:0 ,7.32,0.05,2017, Riga Masters
McGill A. , Vasiljeva T. , 4:0 ,0.01,11.58,2017, Riga Masters
Maflin K. , McManus A. , 4:3 ,1.11,0.72,2017, Riga Masters
Miah H. , Ford T. , 4:0 ,1.9,0.41,2017, Riga Masters
Un-Nooh T. , Georgiou M. , 4:1 ,0.59,1.35,2017, Riga Masters
Doherty K. , Wilson G. , 4:0 ,1.4,0.57,2017, Riga Masters
Carty A. , Grace D. , 4:1 ,1.96,0.38,2017, Riga Masters
Brecel L. , Murphy S. , 4:2 ,1.69,0.45,2017, Riga Masters
King M. , Totten C. , 4:0 ,0.27,2.66,2017, Riga Masters
Williams R. , Si X. , 4:2 ,0.41,1.81,2017, Riga Masters
Lisowski J. , Allen M. , 4:3 ,1.74,0.43,2017, Riga Masters
Ursenbacher A. , Castle B. J. , 4:0 ,0.43,1.79,2017, Riga Masters
Slessor E. , Clarke J. R. , 4:0 ,0.51,1.52,2017, Riga Masters
Walker L. , Xiwen M. , 4:1 ,0.92,0.84,2017, Riga Masters
Ebdon P. , Wells D. , 4:0 ,0.64,1.21,2017, Riga Masters
White M. , Clark R. , 4:1 ,0.32,2.28,2017, Riga Masters
Guodong X. , McLeod R. , 4:0 ,0.52,1.49,2017, Riga Masters
Cao Y. , Walden R. , 4:0 ,2.67,0.27,2017, Riga Masters
Bond N. , Dale D. , 4:1 ,1.75,0.43,2017, Riga Masters
Saengkham N. , Duffy A. , 4:1 ,0.55,1.4,2017, Riga Masters
Baird S. , Selt M. , 4:3 ,1.26,0.61,2017, Riga Masters
Page J. , Silverwood J. , 4:1 ,0.48,1.65,2017, Riga Masters
Wilson K. , Burden A. , 4:0 ,0.33,2.25,2017, Riga Masters
Day R. , John D. , 4:1 ,0.12,4.92,2017, Riga Masters
Joyce M. , Xiongman F. , 4:1 ,0.42,1.77,2017, Riga Masters
Woollaston B. , Mann M. , 4:1 ,0.34,2.19,2017, Riga Masters
Zifan Ch. , Muir R. , 4:2 ,1.16,0.66,2017, Riga Masters
Hawkins B. , Holt M. , 4:2 ,0.37,2.01,2017, Riga Masters
Jones B. , Dunn M. , 4:1 ,3.23,0.21,2017, Riga Masters
Milkins R. , Mehta A. , 4:1 ,0.54,1.41,2017, Riga Masters
Steadman C. , Haotian L. , 4:1 ,0.64,1.2,2017, Riga Masters
Perry J. , Dott G. , 4:3 ,0.62,1.23,2017, Riga Masters
Vafaei H. , Hamilton A. , 4:3 ,1.21,0.63,2017, Riga Masters
Pengfei T. , Donaldson S. , 4:2 ,0.88,0.87,2017, Riga Masters
Zhou Y. , Dunham K. , 4:0 ,0.14,4.31,2017, Riga Masters
Lines O. , Sijun Y. , 4:3 ,0.62,1.23,2017, Riga Masters
Maguire S. , Burns I. , 4:0 ,0.18,3.68,2017, Riga Masters
Keogan C. , O'Sullivan S. , 4:3 ,1.67,0.46,2017, Riga Masters
Greene G. , Yong Z. , 4:1 ,0.59,1.29,2017, Riga Masters
Astley J. , Brennan D. , 4:3 ,0.26,2.71,2017, Riga Masters
Craigie S. , Vahedi S. , 4:3 ,0.33,2.23,2017, Riga Masters
Curtis-Barrett J. , Jones D. , 4:3 ,2.14,0.31,2017, Riga Masters
Stevens M. , Wakelin C. , 4:3 ,0.7,1.1,2017, Riga Masters
Davis M. , Xintong Z. , 4:0 ,0.64,1.19,2017, Riga Masters
Higginson A. , Yan B. , 4:2 ,1.27,0.6,2017, Riga Masters
Bingham S. , Li H. , 4:1 ,0.27,2.67,2017, Riga Masters
Ford T. , Akbar H. , 4:2 ,0.13,4.59,2017, Riga Masters
Jones Jam. , O'Brien F. , 4:2 ,0.73,1.05,2017, Riga Masters
Robertson J. , O'Donnell M. , 4:2 ,0.43,1.74,2017, Riga Masters
Doherty K. , Lines P. , 4:2 ,1.04,0.74,2017, Riga Masters
Anda Z. , Taylor Al. , 4:2 ,0.36,2.08,2017, Riga Masters
White J. , Jones Jak , 4:3 ,0.51,1.49,2017, Riga Masters
Hull R. , Boileau J. , 4:0 ,0.28,2.58,2017, Riga Masters
Wilson G. , Hao H. , 4:2 ,0.33,2.21,2017, Riga Masters
Sharav E. , Chuan Leong T. , 4:3 ,0.53,1.46,2017, Riga Masters
Georgiou M. , Lam S. , 4:1 ,0.68,1.13,2017, Riga Masters
Maflin K. , Gould M. , 4:3 ,1.78,0.42,2017, Riga Masters
Carrington S. , Hugill A. , 4:0 ,0.21,3.28,2017, Riga Masters
McManus A. , Lemons W. , 4:1 ,0.15,4.14,2017, Riga Masters
Un-Nooh T. , Preece I. , 4:3 ,0.32,2.3,2017, Riga Masters
Robertson N. , Holt M. , 5:2 ,0.34,2.43,2016, Riga Masters
Robertson N. , Morgan D. , 5:0 ,0.1,6.18,2016, Riga Masters
Holt M. , Williams M. , 5:4 ,1.29,0.64,2016, Riga Masters
Holt M. , McGill A. , 4:0 ,1.02,0.79,2016, Riga Masters
Williams M. , Astley J. , 4:1 ,0.23,3.29,2016, Riga Masters
Morgan D. , Guodong X. , 4:2 ,2.23,0.34,2016, Riga Masters
Robertson N. , Trump J. , 4:1 ,0.85,0.95,2016, Riga Masters
Trump J. , Higgins J. , 4:2 ,0.52,1.53,2016, Riga Masters
McGill A. , Yan B. , 4:0 ,0.53,1.53,2016, Riga Masters
Holt M. , Bingham S. , 4:3 ,1.61,0.53,2016, Riga Masters
Robertson N. , Stevens M. , 4:1 ,0.29,2.75,2016, Riga Masters
Williams M. , Carter A. , 4:2 ,0.73,1.07,2016, Riga Masters
Astley J. , Robertson J. , 4:1 ,2.69,0.29,2016, Riga Masters
Morgan D. , Doherty K. , 4:3 ,1.84,0.42,2016, Riga Masters
Guodong X. , Gilbert D. , 4:2 ,1.08,0.74,2016, Riga Masters
Bingham S. , O'Brien F. , 4:2 ,0.37,2.05,2016, Riga Masters
Holt M. , Burns I. , 4:3 ,0.41,1.86,2016, Riga Masters
Yan B. , Gould M. , 4:2 ,1.86,0.41,2016, Riga Masters
Trump J. , Zhou Y. , 4:1 ,0.25,2.96,2016, Riga Masters
Astley J. , Hicks A. , 4:2 ,0.75,1.02,2016, Riga Masters
McGill A. , McLeod R. , 4:1 ,0.46,1.68,2016, Riga Masters
Robertson J. , O'Donnell M. , 4:3 ,0.44,1.72,2016, Riga Masters
Higgins J. , Dott G. , 4:3 ,0.47,1.64,2016, Riga Masters
Robertson N. , Carrington S. , 4:1 ,0.17,3.81,2016, Riga Masters
Williams M. , Jones Jak , 4:0 ,0.2,3.33,2016, Riga Masters
Carter A. , Li H. , 4:1 ,0.37,2.03,2016, Riga Masters
Guodong X. , Jones Jam. , 4:2 ,0.84,0.94,2016, Riga Masters
Doherty K. , Lisowski J. , 4:3 ,1.4,0.56,2016, Riga Masters
Gilbert D. , O'Sullivan S. , 4:0 ,0.39,1.96,2016, Riga Masters
Stevens M. , Pengfei T. , 4:3 ,0.87,0.89,2016, Riga Masters
Morgan D. , Xintong Z. , 4:1 ,2.19,0.35,2016, Riga Masters
McGill A. , Higginson A. , 4:2 ,0.56,1.4,2016, Riga Masters
Morgan D. , Stefanow A. , 4:2 ,1.59,0.54,2016, Riga Masters
Trump J. , Wakelin C. , 4:1 ,0.13,4.78,2016, Riga Masters
Holt M. , Selby M. , 4:1 ,2.02,0.37,2016, Riga Masters
Carter A. , Yong Z. , 4:1 ,0.21,3.28,2016, Riga Masters
O'Brien F. , Duffy A. , 4:3 ,0.53,1.46,2016, Riga Masters
Gould M. , Ford T. , 4:0 ,0.57,1.37,2016, Riga Masters
Doherty K. , Saengkham N. , 4:3 ,0.74,1.06,2016, Riga Masters
Hicks A. , Xiongman F. , 4:3 ,1.25,0.63,2016, Riga Masters
Yan B. , Patrick F. , 4:1 ,0.62,1.25,2016, Riga Masters
Lisowski J. , Day R. , 4:2 ,1.4,0.56,2016, Riga Masters
O'Donnell M. , Craigie S. , 4:3 ,0.51,1.53,2016, Riga Masters
Robertson J. , Poomjaeng D. , 4:0 ,0.69,1.13,2016, Riga Masters
Astley J. , Perry J. , 4:1 ,4.58,0.13,2016, Riga Masters
Higgins J. , King M. , 4:1 ,0.33,2.28,2016, Riga Masters
Jones Jak , Cope J. , 4:3 ,2.66,0.27,2016, Riga Masters
Carrington S. , Swail J. , 4:3 ,0.69,1.12,2016, Riga Masters
Zhou Y. , Keogan C. , 4:1 ,0.32,2.37,2016, Riga Masters
Bingham S. , Walker L. , 4:2 ,0.18,3.66,2016, Riga Masters
Gilbert D. , Baird S. , 4:1 ,0.65,1.19,2016, Riga Masters
Pengfei T. , Taylor Al. , 4:0 ,0.51,1.52,2016, Riga Masters
Williams M. , Davis M. , 4:1 ,0.65,1.19,2016, Riga Masters
Guodong X. , Allen G. , 4:0 ,0.28,2.57,2016, Riga Masters
Robertson N. , Georgiou M. , 4:1 ,0.12,5.19,2016, Riga Masters
Jones Jam. , Wilson G. , 4:3 ,0.76,1.03,2016, Riga Masters
O'Sullivan S. , Brecel L. , 4:0 ,2.11,0.36,2016, Riga Masters
Xintong Z. , Cahill J. , 4:3 ,0.55,1.43,2016, Riga Masters
Burns I. , Dunham K. , 4:2 ,0.22,3.05,2016, Riga Masters
Trump J. , Clark R. , 4:0 ,0.04,8.56,2016, Riga Masters
Duffy A. , Williams R. , 4:2 ,1.68,0.44,2016, Riga Masters
O'Brien F. , Lam S. , 4:3 ,0.25,2.73,2016, Riga Masters
Patrick F. , Muir R. , 4:2 ,1.34,0.56,2016, Riga Masters
Anda Z. , Walters C. , 4:3 ,0.16,3.82,2016, Riga Masters
McGill A. , Bond N. , 4:1 ,0.33,2.23,2016, Riga Masters
Higginson A. , Dale D. , 4:2 ,1.02,0.74,2016, Riga Masters
Xiongman F. , Maguire S. , 4:2 ,4.67,0.12,2016, Riga Masters
Astley J. , Steadman C. , 4:2 ,1.48,0.52,2016, Riga Masters
Selby M. , Akani S. , 4:3 ,0.06,7,2016, Riga Masters
Gould M. , Surety Z. , 4:0 ,0.11,5.01,2016, Riga Masters
Holt M. , Donaldson S. , 4:3 ,0.33,2.2,2016, Riga Masters
Bingham S. , Hill D. , 4:1 ,0.05,7.94,2016, Riga Masters
